2023-06-03 00:05:07,28.9
2023-06-03 00:10:21,28.9
2023-06-03 00:15:34,28.8
2023-06-03 00:20:47,28.8
2023-06-03 00:26:05,28.7
2023-06-03 00:31:18,28.7
2023-06-03 00:36:31,28.6
2023-06-03 00:41:45,28.5
2023-06-03 00:46:58,28.3
2023-06-03 00:52:12,28.1
2023-06-03 00:57:28,27.9
2023-06-03 01:02:42,27.7
2023-06-03 01:07:56,27.5
2023-06-03 01:13:10,27.5
2023-06-03 01:18:24,27.4
2023-06-03 01:23:38,27.2
2023-06-03 01:28:51,27.1
2023-06-03 01:34:05,26.5
2023-06-03 01:39:18,25.7
2023-06-03 01:44:32,25.2
2023-06-03 01:49:46,24.9
2023-06-03 01:54:59,24.5
2023-06-03 02:00:12,24.3
2023-06-03 02:05:26,24.2
2023-06-03 02:10:41,23.9
2023-06-03 02:15:55,23.5
2023-06-03 02:21:09,23.5
2023-06-03 02:26:22,23.5
2023-06-03 02:31:37,23.4
2023-06-03 02:36:51,23.0
2023-06-03 02:42:05,22.8
2023-06-03 02:47:18,23.3
2023-06-03 02:52:31,24.3
2023-06-03 02:57:45,25.6
2023-06-03 03:02:58,26.5
2023-06-03 03:08:11,27.3
2023-06-03 03:13:25,27.8
2023-06-03 03:18:41,28.4
2023-06-03 03:23:58,28.8
2023-06-03 03:29:12,29.1
2023-06-03 03:34:26,29.5
2023-06-03 03:39:39,29.7
2023-06-03 03:44:52,30.0
2023-06-03 03:50:05,29.2
2023-06-03 03:55:18,28.7
2023-06-03 04:00:32,29.4
2023-06-03 04:05:45,29.9
2023-06-03 04:10:59,30.2
2023-06-03 04:16:12,30.4
2023-06-03 04:21:25,30.7
2023-06-03 04:26:38,30.9
2023-06-03 04:31:51,31.0
2023-06-03 04:37:04,31.1
2023-06-03 04:42:18,30.7
2023-06-03 04:47:32,30.1
2023-06-03 04:52:45,29.1
2023-06-03 05:02:08,28.5
2023-06-03 05:07:23,28.7
2023-06-03 05:12:38,28.2
2023-06-03 05:17:53,27.6
2023-06-03 05:22:53,27.5
2023-06-03 05:27:53,27.5
2023-06-03 05:32:53,27.4
2023-06-03 05:37:53,27.3
2023-06-03 05:42:53,27.3
2023-06-03 05:47:53,27.2
2023-06-03 05:52:53,27.1
2023-06-03 05:57:53,27.1
2023-06-03 06:02:53,27.0
2023-06-03 06:07:53,26.9
2023-06-03 06:12:53,26.9
2023-06-03 06:17:53,26.8
2023-06-03 06:22:53,26.7
2023-06-03 06:27:53,26.7
2023-06-03 06:32:53,26.6
2023-06-03 06:37:53,26.5
2023-06-03 06:42:53,26.5
2023-06-03 06:47:53,26.4
2023-06-03 06:52:53,26.3
2023-06-03 06:57:53,26.3
2023-06-03 07:02:53,26.2
2023-06-03 07:07:53,26.1
2023-06-03 07:12:53,26.1
2023-06-03 07:17:53,26.0
2023-06-03 07:22:53,25.9
2023-06-03 07:27:53,25.9
2023-06-03 07:32:53,25.8
2023-06-03 07:37:53,25.7
2023-06-03 07:42:53,25.7
2023-06-03 07:47:53,25.6
2023-06-03 07:52:53,25.5
2023-06-03 07:57:53,25.5
2023-06-03 08:02:53,25.4
2023-06-03 08:07:53,25.3
2023-06-03 08:12:53,25.3
2023-06-03 08:17:53,25.2
2023-06-03 08:22:53,25.1
2023-06-03 08:27:53,25.1
2023-06-03 08:32:53,25.0
2023-06-03 08:37:53,24.9
2023-06-03 08:42:53,24.9
2023-06-03 08:47:53,24.8
2023-06-03 08:52:53,24.7
2023-06-03 08:57:53,24.7
2023-06-03 09:02:53,24.6
2023-06-03 09:07:53,24.5
2023-06-03 09:12:53,24.5
2023-06-03 09:17:53,24.4
2023-06-03 09:22:53,24.3
2023-06-03 09:27:53,24.3
2023-06-03 09:32:53,24.2
2023-06-03 09:37:53,24.1
2023-06-03 09:42:53,24.1
2023-06-03 09:47:53,24.0
2023-06-03 09:52:53,24.0
2023-06-03 09:57:53,23.9
2023-06-03 10:02:53,23.8
2023-06-03 10:07:53,23.8
2023-06-03 10:12:53,23.7
2023-06-03 10:17:53,23.6
2023-06-03 10:22:53,23.6
2023-06-03 10:27:53,23.5
2023-06-03 10:32:53,23.4
2023-06-03 10:37:53,23.4
2023-06-03 10:42:53,23.3
2023-06-03 10:47:53,23.2
2023-06-03 10:52:53,23.2
2023-06-03 10:57:53,23.1
2023-06-03 11:02:53,23.0
2023-06-03 11:07:53,23.0
2023-06-03 11:12:53,22.9
2023-06-03 11:17:53,22.8
2023-06-03 11:22:53,22.8
2023-06-03 11:27:53,22.7
2023-06-03 11:32:53,22.6
2023-06-03 11:37:53,22.6
2023-06-03 11:42:53,22.5
2023-06-03 11:47:53,22.4
2023-06-03 11:52:53,22.4
2023-06-03 11:57:53,22.3
2023-06-03 12:02:53,22.2
2023-06-03 12:07:53,22.2
2023-06-03 12:12:53,22.1
2023-06-03 12:17:53,22.0
2023-06-03 12:22:53,22.0
2023-06-03 12:27:53,21.9
2023-06-03 12:32:53,21.8
2023-06-03 12:37:53,21.8
2023-06-03 12:42:53,21.7
2023-06-03 12:47:53,21.6
2023-06-03 12:52:53,21.6
2023-06-03 12:57:53,21.5
2023-06-03 13:02:53,21.4
2023-06-03 13:07:53,21.4
2023-06-03 13:12:53,21.3
2023-06-03 13:17:53,21.2
2023-06-03 13:22:53,21.2
2023-06-03 13:27:53,21.1
2023-06-03 13:32:53,21.0
2023-06-03 13:37:53,21.0
2023-06-03 13:42:53,20.9
2023-06-03 13:47:53,20.8
2023-06-03 13:52:53,20.8
2023-06-03 13:57:53,20.7
2023-06-03 14:02:53,20.6
2023-06-03 14:07:53,20.6
2023-06-03 14:12:53,20.5
2023-06-03 14:17:53,20.4
2023-06-03 14:22:53,20.4
2023-06-03 14:27:53,20.3
2023-06-03 14:33:53,20.3
2023-06-03 14:39:08,20.4
2023-06-03 14:48:57,20.3
2023-06-03 14:54:12,20.5
2023-06-03 14:59:27,20.5
2023-06-03 15:04:41,20.5
2023-06-03 15:09:54,20.5
2023-06-03 15:15:08,20.6
2023-06-03 15:20:21,20.6
2023-06-03 15:25:35,20.7
2023-06-03 15:30:48,20.6
2023-06-03 15:36:01,20.6
2023-06-03 15:41:14,20.7
2023-06-03 15:46:27,20.9
2023-06-03 15:51:40,21.0
2023-06-03 15:56:53,21.1
2023-06-03 16:01:53,21.4
2023-06-03 16:06:53,21.6
2023-06-03 16:11:53,21.9
2023-06-03 16:16:53,22.1
2023-06-03 16:21:53,22.4
2023-06-03 16:26:53,22.6
2023-06-03 16:31:53,22.9
2023-06-03 16:36:53,23.1
2023-06-03 16:41:53,23.4
2023-06-03 16:46:53,23.7
2023-06-03 16:51:53,23.9
2023-06-03 16:56:53,24.2
2023-06-03 17:01:53,24.4
2023-06-03 17:06:53,24.7
2023-06-03 17:11:53,24.9
2023-06-03 17:16:53,25.2
2023-06-03 17:21:53,25.4
2023-06-03 17:26:53,25.7
2023-06-03 17:31:53,26.0
2023-06-03 17:36:53,26.2
2023-06-03 17:41:53,26.5
2023-06-03 17:46:53,26.7
2023-06-03 17:51:53,27.0
2023-06-03 17:56:53,27.2
2023-06-03 18:01:53,27.5
2023-06-03 18:06:53,27.7
2023-06-03 18:11:53,28.0
2023-06-03 18:16:44,28.0
2023-06-03 18:21:59,28.8
2023-06-03 18:27:12,28.7
2023-06-03 18:32:27,28.9
2023-06-03 18:37:40,28.9
2023-06-03 18:42:53,29.0
2023-06-03 18:48:06,29.1
2023-06-03 18:53:20,29.3
2023-06-03 18:58:33,29.4
2023-06-03 19:03:47,29.4
2023-06-03 19:09:01,29.3
2023-06-03 19:14:16,29.2
2023-06-03 19:19:30,29.1
2023-06-03 19:24:43,29.0
2023-06-03 19:29:56,28.9
2023-06-03 19:35:09,28.8
2023-06-03 19:40:22,28.5
2023-06-03 19:45:36,28.3
2023-06-03 19:50:50,28.1
2023-06-03 19:56:03,28.0
2023-06-03 20:01:16,28.1
2023-06-03 20:06:30,28.3
2023-06-03 20:11:44,28.6
2023-06-03 20:16:58,28.9
2023-06-03 20:22:13,29.0
2023-06-03 20:27:27,29.2
2023-06-03 20:32:41,29.5
2023-06-03 20:37:55,29.8
2023-06-03 20:43:09,30.1
2023-06-03 20:48:23,30.3
2023-06-03 20:53:38,30.4
2023-06-03 20:58:51,30.4
2023-06-03 21:04:04,30.7
2023-06-03 21:09:18,31.0
2023-06-03 21:14:31,31.3
2023-06-03 21:19:44,31.6
2023-06-03 21:24:58,31.5
2023-06-03 21:30:12,30.8
2023-06-03 21:35:26,30.4
2023-06-03 21:40:41,30.2
2023-06-03 21:45:55,30.1
2023-06-03 21:51:08,29.8
2023-06-03 21:56:22,29.9
2023-06-03 22:01:36,30.0
2023-06-03 22:06:49,29.8
2023-06-03 22:12:02,29.8
2023-06-03 22:17:16,29.9
2023-06-03 22:22:30,30.0
2023-06-03 22:27:43,30.0
2023-06-03 22:32:56,30.0
2023-06-03 22:38:09,30.1
2023-06-03 22:43:23,30.4
2023-06-03 22:48:36,30.4
2023-06-03 22:53:49,30.5
2023-06-03 22:59:02,30.6
2023-06-03 23:04:15,30.5
2023-06-03 23:09:28,30.6
2023-06-03 23:14:42,30.6
2023-06-03 23:19:55,30.5
2023-06-03 23:25:08,30.1
2023-06-03 23:30:22,29.9
2023-06-03 23:35:35,29.7
2023-06-03 23:40:48,29.4
2023-06-03 23:46:01,29.2
2023-06-03 23:51:14,29.0
2023-06-03 23:56:27,28.9
